SessionID,Name,Description,Severity,Line,Column,ParentFile,TopLevelCategory,Code
d820f1e1-7f00-49a0-979d-93163d483f02,RecursiveForwardAliasError,** MSC-WARNING - MSCEWI2001 - 'Object3' HAS RECURSIVE REFERENCES. FORWARD ALIAS CONVERSION COULD NOT BE COMPLETED **,Low,0,0,CLI_T12/CLI/CustomizeNames/SQL_BasicSample.sql,No category specified,MSCEWI2001
d820f1e1-7f00-49a0-979d-93163d483f02,RecursiveForwardAliasError,** MSC-WARNING - MSCEWI2001 - 'Object3' HAS RECURSIVE REFERENCES. FORWARD ALIAS CONVERSION COULD NOT BE COMPLETED **,Low,0,0,CLI_T12/CLI/CustomizeNames/SQL_BasicSample.sql,No category specified,MSCEWI2001
d820f1e1-7f00-49a0-979d-93163d483f02,RecursiveForwardAliasError,** MSC-WARNING - MSCEWI2001 - 'COLUMN1' HAS RECURSIVE REFERENCES. FORWARD ALIAS CONVERSION COULD NOT BE COMPLETED **,Low,0,0,CLI_T12/CLI/CustomizeNames/SQL_BasicSample.sql,No category specified,MSCEWI2001
d820f1e1-7f00-49a0-979d-93163d483f02,FunctionNotSupported,** MSC-ERROR - MSCEWI1031 - PRIOR FUNCTION NOT SUPPORTED **,Medium,0,0,CLI_T12/CLI/CustomizeNames/SQL_BasicSample.sql,Function statements,MSCEWI1031
d820f1e1-7f00-49a0-979d-93163d483f02,WarningParameterMissingDependency,** MSC-WARNING - MSCEWI1022 - ONE OR MORE IDENTIFIERS IN THIS STATEMENT WERE CONSIDERED PARAMETERS BY DEFAULT. REFERENCED TABLE NOT FOUND. **,Low,0,0,CLI_T12/CLI/CustomizeNames/SQL_BasicSample.sql,No category specified,MSCEWI1022
d820f1e1-7f00-49a0-979d-93163d483f02,WarningCustomUDFInserted,** MSC-WARNING - MSCEWI1020 - CUSTOM UDF 'PERIOD_END_UDF' INSERTED. **,Low,0,0,CLI_T12/CLI/CustomizeNames/SQL_BasicSample.sql,No category specified,MSCEWI1020
d820f1e1-7f00-49a0-979d-93163d483f02,WarningMissingDependenciyObjects,"** MSC-WARNING - MSCEWI1050 - MISSING DEPENDENT OBJECT ""SomeTable"" **",Low,0,0,CLI_T12/CLI/CustomizeNames/SQL_BasicSample.sql,No category specified,MSCEWI1050
d820f1e1-7f00-49a0-979d-93163d483f02,WarningPeriodsHandledAsVarchar,"** MSC-WARNING - MSCEWI2053 - SNOWFLAKE DOES NOT SUPPORT THE PERIOD DATATYPE, ALL PERIODS ARE HANDLED AS VARCHAR INSTEAD **",Low,0,0,CLI_T12/CLI/CustomizeNames/SQL_BasicSample.sql,No category specified,MSCEWI2053
